course,section,term,url,year
CHLH,410,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/410,2017
CHLH,415,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/415,2017
CHLH,421,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/421,2017
CHLH,455,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/455,2017
CHLH,458,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/458,2017
CHLH,469,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/469,2017
CHLH,494,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/494,2017
CHLH,572,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/572,2017
CHLH,594,Spring,https://courses.illinois.edu/schedule/2017/Spring/CHLH/594,2017
CI,401,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/401,2017
CI,404,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/404,2017
CI,407,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/407,2017
CI,415,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/415,2017
CI,431,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/431,2017
CI,432,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/432,2017
CI,437,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/437,2017
CI,446,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/446,2017
CI,448,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/448,2017
CI,451,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/451,2017
CI,467,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/467,2017
CI,473,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/473,2017
CI,475,Spring,https://courses.illinois.edu/schedule/2017/Spring/CI/475,2017
CLCV,100,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/100,2017
CLCV,102,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/102,2017
CLCV,111,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/111,2017
CLCV,115,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/115,2017
CLCV,116,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/116,2017
CLCV,132,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/132,2017
CLCV,160,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/160,2017
CLCV,220,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/220,2017
CLCV,240,Spring,https://courses.illinois.edu/schedule/2017/Spring/CLCV/240,2017
CMN,102,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/102,2017
CMN,211,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/211,2017
CMN,212,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/212,2017
CMN,213,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/213,2017
CMN,220,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/220,2017
CMN,230,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/230,2017
CMN,232,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/232,2017
CMN,260,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/260,2017
CMN,277,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/277,2017
CMN,280,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/280,2017
CMN,310,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/310,2017
CMN,321,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/321,2017
CMN,323,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/323,2017
CMN,326,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/326,2017
CMN,336,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/336,2017
CMN,338,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/338,2017
CMN,340,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/340,2017
CMN,345,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/345,2017
CMN,361,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/361,2017
CMN,368,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/368,2017
CMN,375,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/375,2017
CMN,396,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/396,2017
CMN,410,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/410,2017
CMN,412,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/412,2017
CMN,429,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/429,2017
CMN,435,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/435,2017
CMN,462,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/462,2017
CMN,463,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/463,2017
CMN,496,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/496,2017
CMN,502,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/502,2017
CMN,504,Spring,https://courses.illinois.edu/schedule/2017/Spring/CMN/504,2017
CPSC,112,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/112,2017
CPSC,116,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/116,2017
CPSC,117,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/117,2017
CPSC,131,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/131,2017
CPSC,241,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/241,2017
CPSC,261,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/261,2017
CPSC,336,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/336,2017
CPSC,352,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/352,2017
CPSC,412,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/412,2017
CPSC,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/418,2017
CPSC,440,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/440,2017
CPSC,542,Spring,https://courses.illinois.edu/schedule/2017/Spring/CPSC/542,2017
CS,101,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/101,2017
CS,105,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/105,2017
CS,125,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/125,2017
CS,126,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/126,2017
CS,173,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/173,2017
CS,196,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/196,2017
CS,199,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/199,2017
CS,210,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/210,2017
CS,225,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/225,2017
CS,233,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/233,2017
CS,241,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/241,2017
CS,242,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/242,2017
CS,296,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/296,2017
CS,357,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/357,2017
CS,361,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/361,2017
CS,374,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/374,2017
CS,410,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/410,2017
CS,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/411,2017
CS,412,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/412,2017
CS,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/418,2017
CS,419,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/419,2017
CS,421,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/421,2017
CS,423,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/423,2017
CS,425,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/425,2017
CS,429,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/429,2017
CS,431,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/431,2017
CS,433,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/433,2017
CS,438,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/438,2017
CS,440,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/440,2017
CS,446,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/446,2017
CS,450,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/450,2017
CS,460,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/460,2017
CS,461,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/461,2017
CS,463,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/463,2017
CS,465,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/465,2017
CS,466,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/466,2017
CS,484,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/484,2017
CS,492,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/492,2017
CS,493,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/493,2017
CS,498,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/498,2017
CS,511,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/511,2017
CS,512,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/512,2017
CS,525,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/525,2017
CS,538,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/538,2017
CS,555,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/555,2017
CS,565,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/565,2017
CS,598,Spring,https://courses.illinois.edu/schedule/2017/Spring/CS/598,2017
CW,100,Spring,https://courses.illinois.edu/schedule/2017/Spring/CW/100,2017
CWL,207,Spring,https://courses.illinois.edu/schedule/2017/Spring/CWL/207,2017
CWL,242,Spring,https://courses.illinois.edu/schedule/2017/Spring/CWL/242,2017
DANC,100,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/100,2017
DANC,101,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/101,2017
DANC,105,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/105,2017
DANC,107,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/107,2017
DANC,160,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/160,2017
DANC,266,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/266,2017
DANC,268,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/268,2017
DANC,301,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/301,2017
DANC,340,Spring,https://courses.illinois.edu/schedule/2017/Spring/DANC/340,2017
EALC,130,Spring,https://courses.illinois.edu/schedule/2017/Spring/EALC/130,2017
EALC,365,Spring,https://courses.illinois.edu/schedule/2017/Spring/EALC/365,2017
ECE,110,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/110,2017
ECE,120,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/120,2017
ECE,199,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/199,2017
ECE,205,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/205,2017
ECE,210,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/210,2017
ECE,220,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/220,2017
ECE,310,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/310,2017
ECE,311,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/311,2017
ECE,313,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/313,2017
ECE,314,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/314,2017
ECE,316,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/316,2017
ECE,317,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/317,2017
ECE,329,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/329,2017
ECE,330,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/330,2017
ECE,333,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/333,2017
ECE,340,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/340,2017
ECE,342,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/342,2017
ECE,350,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/350,2017
ECE,361,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/361,2017
ECE,385,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/385,2017
ECE,391,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/391,2017
ECE,395,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/395,2017
ECE,398,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/398,2017
ECE,401,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/401,2017
ECE,402,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/402,2017
ECE,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/411,2017
ECE,416,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/416,2017
ECE,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/418,2017
ECE,420,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/420,2017
ECE,431,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/431,2017
ECE,437,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/437,2017
ECE,441,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/441,2017
ECE,444,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/444,2017
ECE,445,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/445,2017
ECE,451,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/451,2017
ECE,453,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/453,2017
ECE,457,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/457,2017
ECE,481,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/481,2017
ECE,483,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/483,2017
ECE,486,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/486,2017
ECE,490,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/490,2017
ECE,508,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/508,2017
ECE,515,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/515,2017
ECE,528,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/528,2017
ECE,534,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/534,2017
ECE,547,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/547,2017
ECE,549,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/549,2017
ECE,598,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECE/598,2017
ECON,102,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/102,2017
ECON,103,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/103,2017
ECON,199,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/199,2017
ECON,202,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/202,2017
ECON,203,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/203,2017
ECON,302,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/302,2017
ECON,303,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/303,2017
ECON,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/411,2017
ECON,414,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/414,2017
ECON,420,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/420,2017
ECON,440,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/440,2017
ECON,450,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/450,2017
ECON,452,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/452,2017
ECON,462,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/462,2017
ECON,465,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/465,2017
ECON,471,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/471,2017
ECON,480,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/480,2017
ECON,481,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/481,2017
ECON,482,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/482,2017
ECON,483,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/483,2017
ECON,490,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/490,2017
ECON,501,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/501,2017
ECON,503,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/503,2017
ECON,511,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/511,2017
ECON,514,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/514,2017
ECON,517,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/517,2017
ECON,528,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/528,2017
ECON,535,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/535,2017
ECON,590,Spring,https://courses.illinois.edu/schedule/2017/Spring/ECON/590,2017
EDUC,202,Spring,https://courses.illinois.edu/schedule/2017/Spring/EDUC/202,2017
EIL,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/EIL/411,2017
EIL,445,Spring,https://courses.illinois.edu/schedule/2017/Spring/EIL/445,2017
EIL,456,Spring,https://courses.illinois.edu/schedule/2017/Spring/EIL/456,2017
ENG,250,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/250,2017
ENG,333,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/333,2017
ENG,360,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/360,2017
ENG,398,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/398,2017
ENG,450,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/450,2017
ENG,460,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/460,2017
ENG,466,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/466,2017
ENG,565,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/565,2017
ENG,571,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENG/571,2017
ENGL,103,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/103,2017
ENGL,104,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/104,2017
ENGL,109,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/109,2017
ENGL,119,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/119,2017
ENGL,122,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/122,2017
ENGL,200,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/200,2017
ENGL,218,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/218,2017
ENGL,245,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/245,2017
ENGL,250,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/250,2017
ENGL,253,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/253,2017
ENGL,270,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/270,2017
ENGL,274,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/274,2017
ENGL,276,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/276,2017
ENGL,280,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/280,2017
ENGL,300,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/300,2017
ENGL,301,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/301,2017
ENGL,373,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/373,2017
ENGL,416,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/416,2017
ENGL,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/418,2017
ENGL,449,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/449,2017
ENGL,455,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/455,2017
ENGL,460,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENGL/460,2017
ENVS,301,Spring,https://courses.illinois.edu/schedule/2017/Spring/ENVS/301,2017
EOL,541,Spring,https://courses.illinois.edu/schedule/2017/Spring/EOL/541,2017
EOL,568,Spring,https://courses.illinois.edu/schedule/2017/Spring/EOL/568,2017
EOL,585,Spring,https://courses.illinois.edu/schedule/2017/Spring/EOL/585,2017
EPS,201,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/201,2017
EPS,202,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/202,2017
EPS,310,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/310,2017
EPS,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/411,2017
EPS,530,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/530,2017
EPS,580,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPS/580,2017
EPSY,201,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/201,2017
EPSY,202,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/202,2017
EPSY,220,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/220,2017
EPSY,401,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/401,2017
EPSY,420,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/420,2017
EPSY,480,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/480,2017
EPSY,490,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/490,2017
EPSY,575,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/575,2017
EPSY,581,Spring,https://courses.illinois.edu/schedule/2017/Spring/EPSY/581,2017
ESE,320,Spring,https://courses.illinois.edu/schedule/2017/Spring/ESE/320,2017
ESE,482,Spring,https://courses.illinois.edu/schedule/2017/Spring/ESE/482,2017
FAA,202,Spring,https://courses.illinois.edu/schedule/2017/Spring/FAA/202,2017
FIN,221,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/221,2017
FIN,241,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/241,2017
FIN,300,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/300,2017
FIN,321,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/321,2017
FIN,411,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/411,2017
FIN,412,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/412,2017
FIN,422,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/422,2017
FIN,423,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/423,2017
FIN,435,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/435,2017
FIN,443,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/443,2017
FIN,446,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/446,2017
FIN,461,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/461,2017
FIN,463,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/463,2017
FIN,500,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/500,2017
FIN,511,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/511,2017
FIN,512,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/512,2017
FIN,514,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/514,2017
FIN,515,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/515,2017
FIN,521,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/521,2017
FIN,522,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/522,2017
FIN,526,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/526,2017
FIN,527,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/527,2017
FIN,536,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/536,2017
FIN,546,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/546,2017
FIN,551,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/551,2017
FIN,563,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/563,2017
FIN,567,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/567,2017
FIN,574,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/574,2017
FIN,579,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/579,2017
FIN,580,Spring,https://courses.illinois.edu/schedule/2017/Spring/FIN/580,2017
FR,102,Spring,https://courses.illinois.edu/schedule/2017/Spring/FR/102,2017
FR,103,Spring,https://courses.illinois.edu/schedule/2017/Spring/FR/103,2017
FR,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/FR/418,2017
FSHN,101,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/101,2017
FSHN,120,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/120,2017
FSHN,220,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/220,2017
FSHN,232,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/232,2017
FSHN,260,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/260,2017
FSHN,312,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/312,2017
FSHN,322,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/322,2017
FSHN,329,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/329,2017
FSHN,349,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/349,2017
FSHN,414,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/414,2017
FSHN,418,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/418,2017
FSHN,421,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/421,2017
FSHN,427,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/427,2017
FSHN,460,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/460,2017
FSHN,471,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/471,2017
FSHN,499,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/499,2017
FSHN,517,Spring,https://courses.illinois.edu/schedule/2017/Spring/FSHN/517,2017
GCL,125,Spring,https://courses.illinois.edu/schedule/2017/Spring/GCL/125,2017
GCL,187,Spring,https://courses.illinois.edu/schedule/2017/Spring/GCL/187,2017
GE,261,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/261,2017
GE,311,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/311,2017
GE,312,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/312,2017
GE,400,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/400,2017
GE,413,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/413,2017
GE,422,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/422,2017
GE,423,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/423,2017
GE,424,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/424,2017
GE,494,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/494,2017
GE,495,Spring,https://courses.illinois.edu/schedule/2017/Spring/GE/495,2017
GEOG,101,Spring,https://courses.illinois.edu/schedule/2017/Spring/GEOG/101,2017
